dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
25/03/16 14:50,Peugeot_807_mit_60tausen_Kilometer_Mottor,privat,Angebot,0,control,,2018,manuell,0,,150000,12,benzin,peugeot,,25/03/16 0:00,0,66663,28/03/16 14:18
09/03/16 11:48,Renault_Twingo_T‹V_10/16,privat,Angebot,550,test,kleinwagen,1997,,0,twingo,150000,10,benzin,renault,,09/03/16 0:00,0,44339,09/03/16 20:45
11/03/16 13:38,Ford_Transit_Connect,privat,Angebot,2400,test,bus,2007,manuell,0,transit,150000,3,diesel,ford,nein,11/03/16 0:00,0,44787,26/03/16 1:15
02/04/16 1:57,BMW_320d,privat,Angebot,2800,test,limousine,2001,manuell,136,3er,150000,7,diesel,bmw,nein,02/04/16 0:00,0,66115,06/04/16 4:16
07/03/16 0:52,Tausche_bmw_e38__v12,privat,Angebot,0,test,limousine,1997,automatik,375,7er,150000,0,,bmw,,06/03/16 0:00,0,44329,15/03/16 3:15
15/03/16 16:46,Opel_Astra_Caravan_CDTI,privat,Angebot,3200,control,kombi,2005,manuell,120,,150000,4,diesel,opel,,15/03/16 0:00,0,83624,02/04/16 13:17
04/04/16 20:50,Rover_mit_Getriebe_Schaden_!_Billig_abzugeben,privat,Angebot,180,control,limousine,1996,manuell,110,andere,150000,6,benzin,rover,ja,04/04/16 0:00,0,27211,06/04/16 23:17
14/03/16 19:57,VW_Caddy_1_9_TDI,privat,Angebot,6999,control,,2005,manuell,105,caddy,150000,0,diesel,volkswagen,,14/03/16 0:00,0,19412,06/04/16 5:46
25/03/16 1:57,Renault_clio_Automatik_Klima_Tuev_Neu_tausche_auch,privat,Angebot,1799,test,kleinwagen,1999,automatik,90,clio,150000,6,benzin,renault,nein,25/03/16 0:00,0,69181,26/03/16 17:16
01/04/16 12:25,VW_Golf_Tour_1.6,privat,Angebot,6980,control,limousine,2007,manuell,102,golf,125000,7,benzin,volkswagen,,01/04/16 0:00,0,65520,06/04/16 21:44
24/03/16 10:50,VW_new_Beetle_1.6__Tuev_05/2017,privat,Angebot,1750,test,,2017,manuell,74,beetle,150000,2,,volkswagen,nein,24/03/16 0:00,0,19370,27/03/16 6:47
15/03/16 22:53,VW_Golf_3_1_6_75_PS_Tausch_Golf_2_GTI_G60_Simson_o.ae,privat,Angebot,280,control,,2000,manuell,75,golf,150000,12,benzin,volkswagen,,15/03/16 0:00,0,16761,29/03/16 10:16
03/04/16 13:29,Pkw_VW_Pool_BJ_2002,privat,Angebot,399,test,,2016,manuell,0,polo,150000,0,benzin,volkswagen,ja,03/04/16 0:00,0,35510,03/04/16 13:49
11/03/16 17:52,Seat_Alhambra__Baugleich_VW_Sharan_7_Sitzer_Klimaautomatik,privat,Angebot,3999,control,bus,2005,manuell,131,alhambra,150000,1,diesel,seat,nein,11/03/16 0:00,0,33100,12/03/16 8:15
17/03/16 10:42,Opel_Vectra_B_Ersatzteilspender,privat,Angebot,200,test,limousine,1997,manuell,120,vectra,150000,7,benzin,opel,nein,17/03/16 0:00,0,4895,17/03/16 10:42
30/03/16 23:52,Nissan_Micra_1.2_visia_K12,privat,Angebot,2500,control,kleinwagen,2004,manuell,65,micra,100000,2,benzin,nissan,nein,30/03/16 0:00,0,31832,06/04/16 0:17
07/03/16 14:52,Audi_S4_Cabriolet,privat,Angebot,23500,control,cabrio,2004,manuell,344,andere,100000,7,benzin,audi,nein,07/03/16 0:00,0,58638,07/04/16 6:45
22/03/16 8:54,Ford_Fiesta_1.25,privat,Angebot,800,control,kleinwagen,2003,manuell,69,fiesta,150000,6,benzin,ford,ja,22/03/16 0:00,0,86459,22/03/16 8:54
28/03/16 18:54,Volkswagen_Scirocco_2.0_TDI_Match,privat,Angebot,19199,control,coupe,2012,manuell,170,scirocco,60000,4,diesel,volkswagen,nein,28/03/16 0:00,0,93458,07/04/16 1:16
11/03/16 17:51,Mercedes_Benz_C_180_T_Elegance,privat,Angebot,1250,control,kombi,1997,manuell,122,c_klasse,150000,3,benzin,mercedes_benz,nein,11/03/16 0:00,0,63683,22/03/16 8:49
22/03/16 23:37,Ford_Mondeo_2.0_Turnier_TDCi_Ghia,privat,Angebot,2799,test,kombi,2004,automatik,116,mondeo,150000,5,diesel,ford,nein,22/03/16 0:00,0,8315,07/04/16 5:45
01/04/16 15:52,Audi_A6_2.8_FSI_multitronic,privat,Angebot,26899,test,limousine,2012,automatik,204,a6,60000,1,benzin,audi,nein,01/04/16 0:00,0,74855,07/04/16 14:56
14/03/16 21:54,Opel_Tigra_Twin_Top_1.4_Edition,privat,Angebot,6800,test,cabrio,2010,manuell,90,tigra,80000,1,benzin,opel,nein,14/03/16 0:00,0,86916,06/04/16 17:15
15/03/16 11:58,Accent_guter_Zustand_mit_maegel_technisch_gut,privat,Angebot,150,test,kleinwagen,1999,manuell,75,andere,30000,7,benzin,hyundai,,15/03/16 0:00,0,17126,20/03/16 6:45
25/03/16 20:48,Opel_Astra_Kombi,privat,Angebot,0,control,kombi,1999,automatik,0,astra,150000,4,,opel,nein,25/03/16 0:00,0,12685,25/03/16 20:48
09/03/16 13:00,Kia_Picanto_Tuev_neu_mit_Gas_Anlage,privat,Angebot,3000,control,kleinwagen,2006,manuell,0,picanto,150000,6,lpg,kia,,09/03/16 0:00,0,46117,17/03/16 7:18
01/04/16 21:46,Opel_Astra_G_Limousine_1.6_Benzin,privat,Angebot,1500,test,limousine,2002,manuell,105,,5000,0,benzin,opel,nein,01/04/16 0:00,0,19306,05/04/16 19:18
08/03/16 14:44,Audi_A4_2.6_quattro,privat,Angebot,2550,test,limousine,1995,manuell,150,a4,150000,4,benzin,audi,nein,08/03/16 0:00,0,85107,11/03/16 7:16
26/03/16 23:06,Toyota_MR_2_Schwarz___gegen_Gebot_abzugeben.,privat,Angebot,0,control,coupe,1991,manuell,156,andere,150000,6,benzin,toyota,,26/03/16 0:00,0,65929,07/04/16 6:46
10/03/16 20:55,Opel_Kadett_E_LS,privat,Angebot,800,test,limousine,1987,automatik,75,kadett,70000,11,benzin,opel,nein,10/03/16 0:00,0,74078,06/04/16 19:18
03/04/16 11:43,Fiat_Grande_Punto_1.4_16V_Sport,privat,Angebot,3300,control,kleinwagen,2006,manuell,95,andere,125000,12,benzin,fiat,nein,03/04/16 0:00,0,40599,07/04/16 12:45
03/04/16 2:06,Fiat_stilo_T‹V_2017_September,privat,Angebot,1650,control,,2017,manuell,0,stilo,70000,10,benzin,fiat,,03/04/16 0:00,0,35576,04/04/16 14:29
21/03/16 17:48,VW_passat_Variant_2.0_l_mit_Euro_2,privat,Angebot,400,control,kombi,1991,manuell,116,passat,150000,3,benzin,volkswagen,,21/03/16 0:00,0,26670,28/03/16 14:44
25/03/16 17:55,CitroÎn_saxo_T‹V_3/2018_5_tuerig,privat,Angebot,999,test,limousine,2002,manuell,0,andere,150000,7,benzin,citroen,nein,25/03/16 0:00,0,52249,25/03/16 17:55
07/03/16 15:31,Opel_Astra_1.7_cdti,privat,Angebot,4100,test,kombi,2010,manuell,110,astra,150000,3,diesel,opel,ja,07/03/16 0:00,0,53783,08/03/16 6:44
03/04/16 9:50,Volkswagen_Golf_Variant_1.2_TSI,privat,Angebot,12699,control,kombi,2011,manuell,105,golf,70000,11,benzin,volkswagen,nein,03/04/16 0:00,0,99097,07/04/16 10:45
22/03/16 0:36,BMW_316i_Liebhaber_Fahrzeug_082250_Original_VB,privat,Angebot,1850,control,coupe,1993,automatik,0,3er,90000,12,benzin,bmw,,22/03/16 0:00,0,48165,22/03/16 8:44
19/03/16 17:56,Fahrbereiter_VW_Polo_6N,privat,Angebot,330,control,kleinwagen,1999,manuell,50,polo,150000,7,benzin,volkswagen,nein,19/03/16 0:00,0,21776,19/03/16 18:40
20/03/16 21:45,Audi_A4_1.6_Zahnriemen__gew,privat,Angebot,1650,test,limousine,1995,manuell,101,a4,150000,5,benzin,audi,nein,20/03/16 0:00,0,66564,22/03/16 1:17
15/03/16 16:57,Volkswagen_Golf_Plus_1.9_TDI_DPF,privat,Angebot,5950,control,bus,2007,manuell,105,golf,150000,7,diesel,volkswagen,nein,15/03/16 0:00,0,64625,20/03/16 13:44
01/04/16 23:49,VW_GOLF_4_1.6_SR_+_AHK_+T‹V_04_/_2017,privat,Angebot,1150,control,,2017,,101,golf,150000,8,,volkswagen,,01/04/16 0:00,0,6567,02/04/16 4:41
05/03/16 14:26,BMW_523i_f10_M5_UMBAU_NO_M3__e92_e60_530_535_525_63amg,privat,Angebot,20399,test,limousine,2010,manuell,204,5er,150000,8,benzin,bmw,nein,14/01/16 0:00,0,56072,13/03/16 1:45
07/03/16 21:38,VW_Bora_1.6_T‹V_bis_8/2016,privat,Angebot,1350,control,limousine,1999,manuell,0,bora,150000,2,benzin,volkswagen,nein,07/03/16 0:00,0,21335,07/03/16 21:38
28/03/16 18:36,Mercedes_Benz_E_430_T_Avantgarde_4_Matic,privat,Angebot,7950,control,kombi,2000,automatik,279,e_klasse,150000,12,benzin,mercedes_benz,nein,28/03/16 0:00,0,83334,07/04/16 0:17
23/03/16 22:58,3er_BMW_M_Sportpaket_II,privat,Angebot,3500,test,limousine,2002,manuell,143,3er,150000,6,benzin,bmw,,23/03/16 0:00,0,86739,31/03/16 22:18
05/04/16 12:58,Renault_twingo,privat,Angebot,140,test,kleinwagen,1995,manuell,0,twingo,150000,8,benzin,renault,,05/04/16 0:00,0,26603,05/04/16 12:58
02/04/16 21:53,Audi_A6_Avant_TDI_2_5,privat,Angebot,2500,test,kombi,2002,automatik,163,a6,150000,12,diesel,audi,ja,02/04/16 0:00,0,89165,05/04/16 21:47
28/03/16 20:48,Peugeot_206_60_Pop_Art,privat,Angebot,2250,control,kleinwagen,2004,manuell,60,2_reihe,125000,5,benzin,peugeot,ja,28/03/16 0:00,0,78078,07/04/16 3:45
21/03/16 22:55,Volkswagen_Polo_75_Servo,privat,Angebot,675,control,kleinwagen,1995,manuell,75,polo,150000,5,benzin,volkswagen,nein,21/03/16 0:00,0,76467,07/04/16 6:46
08/03/16 19:54,Toyota_Aygo,privat,Angebot,5950,test,kleinwagen,2012,manuell,68,aygo,60000,5,benzin,toyota,nein,08/03/16 0:00,0,84543,05/04/16 15:45
04/04/16 22:59,BMW_118d_DPF,privat,Angebot,12400,test,limousine,2009,manuell,143,1er,100000,7,diesel,bmw,nein,04/04/16 0:00,0,93099,07/04/16 3:17
24/03/16 17:36,Volvo__Arbeitsraum_unverwuestlich,privat,Angebot,1800,control,,2018,manuell,144,v40,20000,1,,volvo,ja,24/03/16 0:00,0,6406,07/04/16 10:17
17/03/16 23:39,CitroÎn_C1_1.0_Advance,privat,Angebot,6399,control,kleinwagen,2012,manuell,68,c1,60000,1,benzin,citroen,nein,17/03/16 0:00,0,71540,05/04/16 12:21
11/03/16 3:03,Opel_Meriva_1.7_DTI_Cosmo,privat,Angebot,2500,control,bus,2005,manuell,75,meriva,150000,4,diesel,opel,nein,11/03/16 0:00,0,4105,06/04/16 6:46
21/03/16 8:51,Opel_Omega_Caravan_2.0_16V_Sport,privat,Angebot,1500,control,kombi,1999,manuell,136,omega,150000,6,benzin,opel,ja,21/03/16 0:00,0,65550,06/04/16 10:16
08/03/16 16:46,Volkswagen_Golf_Variant_1.9_TDI_Highline____Zahnriemen_neu,privat,Angebot,3490,test,kombi,2004,manuell,131,golf,150000,3,diesel,volkswagen,nein,08/03/16 0:00,0,92551,01/04/16 4:18
25/03/16 23:36,Volkswagen_Touran_2.0_TDI_DPF_DSG_Highline,privat,Angebot,11900,control,bus,2009,automatik,140,touran,150000,3,diesel,volkswagen,nein,25/03/16 0:00,0,70734,05/04/16 18:44
15/03/16 9:38,2400_euroo__BWM_320_AUTO_TOooooopppp,privat,Angebot,2400,control,limousine,1999,manuell,0,3er,150000,10,benzin,bmw,,15/03/16 0:00,0,33330,18/03/16 2:46
04/04/16 13:52,Ford_Fiesta_1.1_Festival,privat,Angebot,1400,control,kleinwagen,1986,manuell,50,fiesta,150000,8,benzin,ford,ja,04/04/16 0:00,0,26871,06/04/16 15:16
20/03/16 13:55,Mercedes_Benz_C250_CDI_7G_Tronic,privat,Angebot,17999,test,coupe,2011,automatik,204,c_klasse,150000,4,diesel,mercedes_benz,nein,20/03/16 0:00,0,30916,30/03/16 3:17
30/03/16 19:49,Opel_Astra_1.6,privat,Angebot,950,test,limousine,1998,manuell,75,astra,150000,7,benzin,opel,nein,30/03/16 0:00,0,90547,30/03/16 19:49
29/03/16 19:44,Skoda_Fabia_1.9_TDI_GT,privat,Angebot,2490,control,kleinwagen,2002,manuell,101,fabia,150000,4,diesel,skoda,nein,29/03/16 0:00,0,7407,29/03/16 19:44
23/03/16 16:36,PASSAT_2.0_TDI_HIGHLINE_CHROM_NAVI_ALU__140_PS,privat,Angebot,3650,test,kombi,2006,manuell,140,passat,150000,5,diesel,volkswagen,nein,23/03/16 0:00,0,91126,23/03/16 16:36
02/04/16 22:06,Mercedes_Benz_500_SEL_W126_252ps_Klima_Heckrollo,privat,Angebot,3330,control,limousine,1991,automatik,252,andere,150000,3,benzin,mercedes_benz,nein,02/04/16 0:00,0,60433,06/04/16 14:44
02/04/16 21:53,Peugeot_206_RC_LSD_RuefferPerformance,privat,Angebot,2550,test,kleinwagen,2002,manuell,203,2_reihe,150000,0,benzin,peugeot,nein,02/04/16 0:00,0,33739,02/04/16 22:40
31/03/16 12:58,Mercedes_Benz_C_180_Classic,privat,Angebot,2800,test,limousine,2000,manuell,122,c_klasse,125000,2,benzin,mercedes_benz,nein,31/03/16 0:00,0,82266,06/04/16 6:15
03/04/16 12:51,Renault_Megane_Cabrio_1.4_elektronisches_verdeck,privat,Angebot,1799,control,cabrio,2001,manuell,95,megane,100000,6,benzin,renault,nein,03/04/16 0:00,0,4159,05/04/16 11:18
23/03/16 13:47,Audi_A3_1.8_Ambition,privat,Angebot,1200,test,limousine,1997,manuell,125,a3,150000,2,benzin,audi,nein,23/03/16 0:00,0,30890,01/04/16 18:20
08/03/16 3:51,Mazda_MX5_Cabrio_rot__Jungtimer__Klappscheinwerfer,privat,Angebot,7700,control,cabrio,1994,manuell,131,mx_reihe,30000,5,benzin,mazda,nein,08/03/16 0:00,0,35037,09/03/16 20:30
11/03/16 17:25,VW_Scirorocco_mit_Vollausstattung_1.Hd_Checkheft_bei_VW,privat,Angebot,0,test,andere,2011,manuell,122,scirocco,125000,11,benzin,volkswagen,nein,11/03/16 0:00,0,56068,06/04/16 14:47
04/04/16 4:03,BMW_540i_TOURING_TAUSCH,privat,Angebot,5401,control,kombi,1997,automatik,286,5er,150000,4,benzin,bmw,nein,04/04/16 0:00,0,49080,06/04/16 9:45
02/04/16 9:55,Seat_Arosa_an_Bastler_letzte_Chance,privat,Angebot,450,control,kleinwagen,1999,manuell,50,arosa,125000,3,benzin,seat,ja,02/04/16 0:00,0,22049,06/04/16 8:15
30/03/16 20:51,Skoda_Citigo_1.0_MPI_Active_Klimanlage__8fach_bereift__CD/Radio,privat,Angebot,7600,control,kleinwagen,2014,manuell,60,citigo,20000,9,benzin,skoda,nein,30/03/16 0:00,0,80807,07/04/16 13:18
26/03/16 14:54,Audi_A3_2.0_TDI_Sportback_quattro_s_line,privat,Angebot,9950,control,kombi,2006,manuell,170,a3,150000,8,diesel,audi,nein,26/03/16 0:00,0,94513,06/04/16 3:17
07/04/16 1:36,Hyundai_Accent_1.5_Diesel,privat,Angebot,2600,control,kleinwagen,2007,manuell,110,andere,100000,2,diesel,hyundai,nein,07/04/16 0:00,0,97616,07/04/16 1:36
04/04/16 14:00,Ford_Escort,privat,Angebot,700,control,limousine,1994,manuell,90,escort,125000,8,benzin,ford,nein,04/04/16 0:00,0,99628,06/04/16 15:46
05/03/16 23:36,BMW_320_Ci____Coupe___8_x_Alu__,privat,Angebot,5500,control,coupe,2002,automatik,170,3er,150000,11,benzin,bmw,nein,05/03/16 0:00,0,28307,17/03/16 5:15
12/03/16 11:53,STAMMTISCH:_,privat,Angebot,0,test,,2010,,0,andere,5000,0,,bmw,,12/03/16 0:00,0,26129,12/03/16 11:53
01/04/16 11:50,Verkaufe_Toyota_RAV4,privat,Angebot,8500,test,suv,2007,manuell,177,rav,150000,4,diesel,toyota,nein,01/04/16 0:00,0,67756,05/04/16 7:55
15/03/16 15:49,Mercedes_Benz_E_200_Coupe_7G_TRONIC,privat,Angebot,28850,control,coupe,2013,automatik,184,e_klasse,70000,6,benzin,mercedes_benz,nein,15/03/16 0:00,0,14797,06/04/16 8:15
24/03/16 9:47,Volkswagen_Golf,privat,Angebot,7000,control,limousine,2008,manuell,80,golf,100000,11,benzin,volkswagen,nein,24/03/16 0:00,0,89287,06/04/16 23:17
20/03/16 19:39,Suzuki_Jimny_Cabrio_Excalibur__erst_36600_km__Tuev_neu,privat,Angebot,6100,test,suv,2003,manuell,80,jimny,40000,3,benzin,suzuki,nein,20/03/16 0:00,0,30519,30/03/16 12:47
28/03/16 19:21,Mazda_VOLLAUSSTATTUNG_CX_5_2.2_AWD_Aut_Sports_Line_AHK,privat,Angebot,28800,test,suv,2014,automatik,175,cx_reihe,30000,1,diesel,mazda,nein,27/03/16 0:00,0,65835,06/04/16 3:15
08/03/16 17:44,BMW_e60_550i_M_Paket,privat,Angebot,13500,control,,2006,automatik,396,5er,150000,10,,bmw,,08/03/16 0:00,0,49696,27/03/16 11:17
21/03/16 17:40,Ford_Mondeo_2.0__Turnier_Trend,privat,Angebot,2000,control,kombi,2002,manuell,145,mondeo,150000,9,benzin,ford,nein,21/03/16 0:00,0,22083,06/04/16 17:46
31/03/16 15:49,Opel_Vectra_1.6_nur_101138_km_mi_AHK,privat,Angebot,1150,control,limousine,1996,manuell,101,vectra,125000,1,benzin,opel,nein,31/03/16 0:00,0,67574,06/04/16 8:46
14/03/16 21:51,Mazda_121_dB_T‹V_03/2017_zuverlaessig,privat,Angebot,300,test,limousine,1991,manuell,72,andere,150000,9,benzin,mazda,ja,14/03/16 0:00,0,69469,24/03/16 4:46
15/03/16 20:51,TOP_Chrysler_Stratus_Cabrio,privat,Angebot,3500,test,cabrio,1998,automatik,170,andere,150000,10,benzin,chrysler,,15/03/16 0:00,0,81541,26/03/16 14:17
12/03/16 22:38,Porsche_Cayenne_S_Tiptronic,privat,Angebot,19200,control,suv,2005,automatik,340,cayenne,80000,2,benzin,porsche,nein,12/03/16 0:00,0,73776,05/04/16 22:16
25/03/16 12:47,Skoda_Octavia_1.2_TSI__105_PS,privat,Angebot,10500,test,limousine,2013,manuell,105,octavia,40000,6,benzin,skoda,nein,25/03/16 0:00,0,63741,06/04/16 13:46
02/04/16 6:03,Opel_Astra_1.3_CDTI_Caravan_Edition,privat,Angebot,3500,control,kombi,2006,manuell,90,astra,150000,9,diesel,opel,nein,02/04/16 0:00,0,74523,06/04/16 6:44
25/03/16 19:53,Volkswagen_Polo_Variant_1.9_TDI_Tuev,privat,Angebot,800,test,kombi,2000,manuell,90,polo,150000,4,diesel,volkswagen,nein,25/03/16 0:00,0,52064,07/04/16 2:46
11/03/16 17:44,Audi_A3__8L__8_fach_bereift,privat,Angebot,2200,control,limousine,2001,manuell,102,a3,150000,10,benzin,audi,nein,11/03/16 0:00,0,8223,05/04/16 17:44
15/03/16 22:41,Kia_Ceed_1.4_CVVT_EX,privat,Angebot,3800,control,limousine,2007,manuell,109,ceed,150000,7,benzin,kia,nein,15/03/16 0:00,0,58762,07/04/16 7:17
16/03/16 17:39,Tolles_Auto,privat,Angebot,3900,control,,2017,manuell,108,c_max,150000,1,,ford,nein,16/03/16 0:00,0,56826,06/04/16 23:16
13/03/16 8:36,Twingo_voll_fahrbereit_Faltdach_Zv_eFh_eAs_SR_WR,privat,Angebot,1500,control,kleinwagen,2001,manuell,60,twingo,150000,12,benzin,renault,nein,13/03/16 0:00,0,50259,21/03/16 4:18
01/04/16 17:47,Ford_Probe_16V,privat,Angebot,1300,test,coupe,1994,manuell,116,andere,150000,6,benzin,ford,nein,01/04/16 0:00,0,98669,05/04/16 13:15
03/04/16 17:49,Volkswagen_Polo_60_Servo,privat,Angebot,600,test,kleinwagen,1997,manuell,60,polo,150000,12,benzin,volkswagen,nein,03/04/16 0:00,0,78054,05/04/16 18:17
11/03/16 11:48,Chevrolet_Spark_1.0_LS,privat,Angebot,4999,control,kleinwagen,2011,manuell,68,spark,50000,10,benzin,chevrolet,nein,11/03/16 0:00,0,63533,01/04/16 7:15
21/03/16 20:56,Audi_A4_Avant_Ambition_1.8TFSI_160PS_BiXenon_MMI_SDCard_Navi_LED,privat,Angebot,15150,control,kombi,2010,manuell,160,a4,90000,5,benzin,audi,nein,21/03/16 0:00,0,57368,07/04/16 0:44
05/03/16 21:52,BMW_Cabrio_120i__Leder__Sommerfahrzeug,privat,Angebot,14990,test,cabrio,2008,manuell,170,1er,90000,4,benzin,bmw,nein,05/03/16 0:00,0,93138,01/04/16 12:16
03/04/16 0:50,Renault_senic1_6_16v_Automatik,privat,Angebot,0,control,bus,2001,automatik,0,scenic,150000,0,,renault,ja,02/04/16 0:00,0,8538,07/04/16 7:16
09/03/16 10:36,BMW_520d_Touring_Edition_Exclusive,privat,Angebot,11400,control,kombi,2008,manuell,177,5er,150000,8,diesel,bmw,nein,09/03/16 0:00,0,58332,15/03/16 9:17
01/04/16 19:44,Skoda_Octavia_2.0_TDI_DPF_*_Garantie_*Top,privat,Angebot,17299,control,limousine,2009,manuell,170,octavia,60000,11,diesel,skoda,nein,01/04/16 0:00,0,37339,05/04/16 15:45
12/03/16 15:53,Golf_3__1.6_zu_verkaufen,privat,Angebot,250,control,limousine,1995,manuell,75,golf,150000,0,benzin,volkswagen,ja,12/03/16 0:00,0,6682,07/04/16 4:18
17/03/16 20:56,Audi_A4_Avant_1.8,privat,Angebot,2250,control,kombi,1997,manuell,125,a4,150000,4,benzin,audi,nein,17/03/16 0:00,0,96215,07/04/16 11:16
27/03/16 15:46,BMW_530d,privat,Angebot,9950,control,limousine,2006,manuell,231,5er,150000,3,diesel,bmw,nein,27/03/16 0:00,0,73553,07/04/16 13:15
18/03/16 21:38,VW_Touran_1_4_DSG_Highline,privat,Angebot,5800,control,kombi,2007,automatik,140,touran,150000,6,benzin,volkswagen,nein,18/03/16 0:00,0,73230,05/04/16 22:47
20/03/16 17:46,Mercedes_Benz_E_250_CDI_DPF_4Matic_BlueEFFICIENCY_7G_TRONIC,privat,Angebot,30990,test,limousine,2013,automatik,204,e_klasse,90000,1,diesel,mercedes_benz,nein,20/03/16 0:00,0,71083,07/04/16 0:16
20/03/16 12:48,Audi_A6_Avant_2.4,privat,Angebot,1349,test,kombi,1998,manuell,165,a6,150000,3,benzin,audi,nein,20/03/16 0:00,0,96237,06/04/16 12:45
30/03/16 14:50,BMW_320D*M_SPORT*XENON*NAVI*AUTOMATIK*_Tuev_01/2018,privat,Angebot,5950,control,limousine,2006,automatik,163,3er,150000,10,diesel,bmw,ja,30/03/16 0:00,0,45888,30/03/16 14:50
04/04/16 16:50,Opel_corsa_b_mit_Maengeln,privat,Angebot,900,test,kleinwagen,1999,manuell,0,corsa,150000,0,,opel,ja,04/04/16 0:00,0,31535,06/04/16 18:46
27/03/16 8:36,Audi_A6_Avant_2.7_TDI_DPF_multitronic,privat,Angebot,8400,test,kombi,2006,automatik,179,a6,150000,3,diesel,audi,nein,27/03/16 0:00,0,48231,03/04/16 4:49
09/03/16 9:25,Audi_A_3_in_Rot___2/3_Tuerer,privat,Angebot,630,test,limousine,1998,manuell,0,a3,150000,3,benzin,audi,ja,09/03/16 0:00,0,65779,10/03/16 6:16
10/03/16 17:44,Opel_Zafira_1.9_CDTI,privat,Angebot,3800,control,bus,2006,manuell,101,zafira,150000,10,diesel,opel,nein,10/03/16 0:00,0,32756,05/04/16 18:44
14/03/16 19:38,BMW_525d_T‹V_02.2018_NAVI_SCHIEBEDACH_KLIMA,privat,Angebot,3999,control,limousine,2003,automatik,163,5er,150000,2,diesel,bmw,nein,14/03/16 0:00,0,42929,06/04/16 4:17
11/03/16 12:49,Audi_A4_Avant_2.4,privat,Angebot,1200,test,kombi,1999,manuell,165,a4,150000,1,benzin,audi,nein,11/03/16 0:00,0,66809,07/04/16 6:45
21/03/16 20:55,Opel_Zafira_2.0_OPC,privat,Angebot,3750,control,bus,2002,manuell,192,zafira,150000,10,benzin,opel,nein,21/03/16 0:00,0,97618,01/04/16 4:17
09/03/16 23:37,Opel_Corsa_1.4_Sport,privat,Angebot,5500,test,kleinwagen,2010,manuell,105,corsa,125000,6,benzin,opel,,09/03/16 0:00,0,68766,05/04/16 19:18
23/03/16 19:36,BMW_325i_touring,privat,Angebot,5000,control,kombi,2000,manuell,192,3er,150000,10,benzin,bmw,nein,23/03/16 0:00,0,39116,31/03/16 7:18
09/03/16 16:47,Suzuki_Jimny,privat,Angebot,6990,test,suv,2013,manuell,86,jimny,20000,2,benzin,suzuki,ja,09/03/16 0:00,0,58802,07/04/16 5:45
16/03/16 0:58,Mercedes_Benz_E_350_CDI_DPF_BlueEFFICIENCY_7G_TRONIC,privat,Angebot,14900,test,limousine,2009,automatik,231,e_klasse,150000,9,diesel,mercedes_benz,nein,15/03/16 0:00,0,81249,16/03/16 8:43
02/04/16 21:30,Opel_Astra_2.0_Caravan_Sportive,privat,Angebot,2840,test,kombi,1998,manuell,136,astra,150000,1,benzin,opel,nein,02/04/16 0:00,0,65203,06/04/16 13:18
28/03/16 17:37,Fiat_500_C,privat,Angebot,0,test,cabrio,2014,manuell,69,500,20000,3,benzin,fiat,,28/03/16 0:00,0,63741,06/04/16 23:15
25/03/16 11:49,Jeep_Wrangler_YJ_2.5_LPG__Autogas_,privat,Angebot,6500,test,suv,1995,manuell,121,wrangler,150000,10,lpg,jeep,nein,25/03/16 0:00,0,24354,06/04/16 12:44
02/04/16 17:47,Smart_smart_&_passion_Cabrio,privat,Angebot,2650,control,cabrio,2003,automatik,61,fortwo,150000,10,benzin,smart,nein,02/04/16 0:00,0,94107,06/04/16 17:16
30/03/16 0:49,Fiat_Panda_1.1_Active,privat,Angebot,999,test,kleinwagen,2006,manuell,54,panda,100000,2,benzin,fiat,ja,29/03/16 0:00,0,86399,06/04/16 19:15
23/03/16 23:58,BMW_316i,privat,Angebot,2000,control,limousine,2000,manuell,105,3er,150000,9,benzin,bmw,nein,23/03/16 0:00,0,45657,24/03/16 7:48
01/04/16 21:57,BMW_335i_Kombi_Automatic,privat,Angebot,14000,test,kombi,2007,automatik,306,3er,125000,1,benzin,bmw,,01/04/16 0:00,0,33818,01/04/16 22:46
23/03/16 17:43,VW_GOLF_3,privat,Angebot,750,control,bus,1996,manuell,0,golf,150000,0,diesel,volkswagen,,23/03/16 0:00,0,1920,26/03/16 10:46
10/03/16 14:47,BMW_320d,privat,Angebot,5030,test,limousine,2003,automatik,150,3er,150000,11,diesel,bmw,nein,10/03/16 0:00,0,14612,05/04/16 10:17
04/04/16 15:38,Volkswagen_Passat,privat,Angebot,20500,test,kombi,2014,automatik,140,passat,60000,4,diesel,volkswagen,nein,04/04/16 0:00,0,27578,06/04/16 16:47
24/03/16 0:51,BMW_330i_xDrive_Touring_Aut.,privat,Angebot,19750,test,kombi,2009,automatik,272,3er,100000,6,benzin,bmw,nein,23/03/16 0:00,0,40724,06/04/16 18:18
11/03/16 9:55,BMW_530_Diesel_Bj._2002_T‹V_EURO_4,privat,Angebot,3950,control,kombi,2002,automatik,0,5er,150000,9,diesel,bmw,nein,11/03/16 0:00,0,40789,06/04/16 23:45
09/03/16 19:49,CitroÎn_C3_1.4_HDi_Exclusive,privat,Angebot,1990,test,kleinwagen,2004,manuell,68,c3,150000,4,diesel,citroen,nein,09/03/16 0:00,0,90478,05/04/16 14:18
